model,condition,accuracy,mean_confidence,brier_score,log_score,overconfidence,n_valid,trial
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,343
Qwen/Qwen2.5-7B-Instruct,C1,0.4,1.0,0.6,4.145053367522715,0.6,10,344
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,345
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,346
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.9949999999999999,0.10024999999999999,0.6967052576038355,0.09499999999999986,10,347
Qwen/Qwen2.5-7B-Instruct,C1,0.5,0.97,0.47450000000000003,2.9694662031646533,0.47,10,348
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,349
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,350
Qwen/Qwen2.5-7B-Instruct,C1,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,351
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,352
Qwen/Qwen2.5-7B-Instruct,C1,0.4,0.9949999999999999,0.5902499999999999,3.7538510669799003,0.5949999999999999,10,353
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.99,0.20049999999999998,1.3924100148740874,0.18999999999999995,10,354
Qwen/Qwen2.5-7B-Instruct,C1,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,355
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,356
Qwen/Qwen2.5-7B-Instruct,C1,1.0,0.9800000000000001,0.0025000000000000014,0.02218162265539938,-0.019999999999999907,10,357
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.99,0.39049999999999996,2.3775293906555865,0.39,10,358
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9800000000000001,0.3025,2.094208056249965,0.28000000000000014,10,359
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,360
Qwen/Qwen2.5-7B-Instruct,C1,1.0,0.9650000000000001,0.004750000000000002,0.03833346557181852,-0.03499999999999992,10,361
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.985,0.09075,0.3105322364664176,0.08499999999999996,10,362
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.9949999999999999,0.40025000000000005,2.7687316911984015,0.3949999999999999,10,363
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,364
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,365
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.99,0.3005,2.0830854927389426,0.29000000000000004,10,366
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.985,0.17225,0.8812879266536685,0.18499999999999994,10,367
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.97,0.29300000000000004,1.708035035112547,0.27,10,368
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,369
Qwen/Qwen2.5-7B-Instruct,C1,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,370
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9949999999999999,0.29025,1.6818246333853346,0.29499999999999993,10,371
Qwen/Qwen2.5-7B-Instruct,C1,1.0,1.0,0.0,0.0010005003335835344,0.0,10,372
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.9800000000000001,0.3725,2.2676681617887757,0.3800000000000001,10,373
Qwen/Qwen2.5-7B-Instruct,C1,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,374
Qwen/Qwen2.5-7B-Instruct,C1,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,375
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9800000000000001,0.2925,1.6979764763017537,0.28000000000000014,10,376
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.99,0.1005,0.7017345370092322,0.08999999999999997,10,377
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9800000000000001,0.1725,0.8863172060590653,0.18000000000000005,10,378
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,379
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,380
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.975,0.20325000000000001,1.4089393005121376,0.17499999999999993,10,381
Qwen/Qwen2.5-7B-Instruct,C1,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,382
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,383
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,384
Qwen/Qwen2.5-7B-Instruct,C1,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,385
Qwen/Qwen2.5-7B-Instruct,C1,0.5,0.9949999999999999,0.5002500000000001,3.459407169063257,0.4949999999999999,10,386
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,387
Qwen/Qwen2.5-7B-Instruct,C1,0.5,0.9949999999999999,0.49024999999999996,3.063175589115045,0.4949999999999999,10,388
Qwen/Qwen2.5-7B-Instruct,C1,1.0,0.985,0.0012499999999999998,0.016465781271404516,-0.015000000000000013,10,389
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,390
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.9949999999999999,0.10024999999999999,0.6967052576038355,0.09499999999999986,10,391
Qwen/Qwen2.5-7B-Instruct,C1,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,392
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.985,0.40225,2.7798542547094236,0.385,10,393
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.99,0.39049999999999996,2.3775293906555865,0.39,10,394
Qwen/Qwen2.5-7B-Instruct,C1,0.5,1.0,0.5,3.4543778896578594,0.5,10,395
Qwen/Qwen2.5-7B-Instruct,C1,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,396
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9800000000000001,0.3025,2.094208056249965,0.28000000000000014,10,397
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.985,0.27225,1.5719634045185238,0.28500000000000003,10,398
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.985,0.39125,2.3829361127826143,0.385,10,399
Qwen/Qwen2.5-7B-Instruct,C1,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,400
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.97,0.4445,2.452250830838609,0.47,10,501
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.985,0.10225,0.707827821114858,0.08499999999999996,10,502
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.975,0.26275,1.1857903833811059,0.275,10,503
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.975,0.20274999999999999,1.4085618577905066,0.17499999999999993,10,504
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9949999999999999,0.19024999999999997,0.9911491555204794,0.19499999999999984,10,505
Qwen/Qwen2.5-7B-Instruct,C2,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,506
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.99,0.501,3.464813891190284,0.49,10,507
Qwen/Qwen2.5-7B-Instruct,C2,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,508
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9800000000000001,0.1925,1.0073009984368986,0.18000000000000005,10,509
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.985,0.18075,0.6049761343830615,0.18499999999999994,10,510
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.975,0.28175,1.306087613780341,0.275,10,511
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.99,0.301,2.0834629354605734,0.29000000000000004,10,512
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9800000000000001,0.4025,2.78488353411482,0.3800000000000001,10,513
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,514
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.9800000000000001,0.1025,0.7128571005202546,0.08000000000000007,10,515
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.97,0.2045,1.4146551418961324,0.16999999999999993,10,516
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.945,0.24775,1.0974877195577417,0.245,10,517
Qwen/Qwen2.5-7B-Instruct,C2,0.5,1.0,0.5,3.4543778896578594,0.5,10,518
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9629999999999999,0.20478999999999997,1.4216046419999224,0.1629999999999998,10,519
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.985,0.10225,0.707827821114858,0.08499999999999996,10,520
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.96,0.265,1.201942226297525,0.26,10,521
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.99,0.20049999999999998,1.3924100148740874,0.18999999999999995,10,522
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.95,0.267,1.2130647898085474,0.25,10,523
Qwen/Qwen2.5-7B-Instruct,C2,0.2,0.9800000000000001,0.7625,4.634138493299985,0.78,10,524
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9949999999999999,0.19024999999999997,0.9911491555204794,0.19499999999999984,10,525
Qwen/Qwen2.5-7B-Instruct,C2,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,526
Qwen/Qwen2.5-7B-Instruct,C2,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,527
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,528
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.97,0.20299999999999999,1.4135911371959033,0.16999999999999993,10,529
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.985,0.20224999999999999,1.3985032989797133,0.18499999999999994,10,530
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.9949999999999999,0.5002500000000001,3.459407169063257,0.4949999999999999,10,531
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.8800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000016,10,532
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.9800000000000001,0.1025,0.7128571005202546,0.08000000000000007,10,533
Qwen/Qwen2.5-7B-Instruct,C2,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,534
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.975,0.39275,2.3936812335720057,0.375,10,535
Qwen/Qwen2.5-7B-Instruct,C2,0.6,1.0,0.4,2.7637024117930045,0.4,10,536
Qwen/Qwen2.5-7B-Instruct,C2,0.6,1.0,0.4,2.7637024117930045,0.4,10,537
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9650000000000001,0.27475,1.5931445268403395,0.2650000000000001,10,538
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.96,0.16499999999999998,0.5112667484326698,0.15999999999999992,10,539
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.985,0.50225,3.470529732574279,0.485,10,540
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9800000000000001,0.1925,1.0073009984368986,0.18000000000000005,10,541
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9550000000000001,0.17675,0.9135916124865068,0.15500000000000003,10,542
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.9800000000000001,0.1025,0.7128571005202546,0.08000000000000007,10,543
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.975,0.40275,2.7899128135202167,0.375,10,544
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9800000000000001,0.2725,1.5769926839239203,0.28000000000000014,10,545
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9650000000000001,0.27475,1.5931445268403395,0.2650000000000001,10,546
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.97,0.20299999999999999,1.4135911371959033,0.16999999999999993,10,547
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.97,0.1745,0.8974397695700876,0.16999999999999993,10,548
Qwen/Qwen2.5-7B-Instruct,C2,0.4,0.9949999999999999,0.5902499999999999,3.7538510669799003,0.5949999999999999,10,549
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,550
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.96,0.205,1.4247137007069257,0.15999999999999992,10,551
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.9650000000000001,0.09475,0.33277736348846243,0.06500000000000006,10,552
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,553
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.9650000000000001,0.43475,2.061048530295794,0.4650000000000001,10,554
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,555
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.9949999999999999,0.5002500000000001,3.459407169063257,0.4949999999999999,10,556
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.9800000000000001,0.4725,2.958343639653631,0.4800000000000001,10,557
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9800000000000001,0.3025,2.094208056249965,0.28000000000000014,10,558
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.9800000000000001,0.4925,3.0793274320314645,0.4800000000000001,10,559
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.95,0.377,2.299971847621614,0.35,10,560
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.95,0.366,1.9030537056948045,0.35,10,561
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.985,0.10225,0.707827821114858,0.08499999999999996,10,562
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9949999999999999,0.29025,1.6818246333853346,0.29499999999999993,10,563
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9650000000000001,0.27475,1.5931445268403395,0.2650000000000001,10,564
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9349999999999999,0.24924999999999997,1.1082328403471333,0.235,10,565
Qwen/Qwen2.5-7B-Instruct,C2,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,566
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,567
Qwen/Qwen2.5-7B-Instruct,C2,0.4,0.97,0.5745,3.6601416810295087,0.57,10,568
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.985,0.20074999999999998,1.3974392942794842,0.18499999999999994,10,569
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9949999999999999,0.39025,2.37250011125019,0.3949999999999999,10,570
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9400000000000001,0.27749999999999997,1.6193549285675524,0.2400000000000001,10,571
Qwen/Qwen2.5-7B-Instruct,C2,1.0,0.97,0.0035000000000000005,0.03261762418782365,-0.030000000000000027,10,572
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.97,0.3045,2.1053306197609873,0.27,10,573
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.97,0.093,0.3266840793828367,0.06999999999999995,10,574
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9800000000000001,0.2925,1.6979764763017537,0.28000000000000014,10,575
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9800000000000001,0.3625,1.8714365818405643,0.3800000000000001,10,576
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,577
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9800000000000001,0.1925,1.0073009984368986,0.18000000000000005,10,578
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.985,0.07225,0.19061244878881328,0.08499999999999996,10,579
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9650000000000001,0.27475,1.5931445268403395,0.2650000000000001,10,580
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9550000000000001,0.35575,1.8233029861063859,0.3550000000000001,10,581
Qwen/Qwen2.5-7B-Instruct,C2,0.9,0.985,0.10225,0.707827821114858,0.08499999999999996,10,582
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,583
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.9949999999999999,0.5002500000000001,3.459407169063257,0.4949999999999999,10,584
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.985,0.40225,2.7798542547094236,0.385,10,585
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,586
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.99,0.20049999999999998,1.3924100148740874,0.18999999999999995,10,587
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9800000000000001,0.3725,2.2676681617887757,0.3800000000000001,10,588
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9800000000000001,0.4025,2.78488353411482,0.3800000000000001,10,589
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9550000000000001,0.30674999999999997,2.121482462677407,0.2550000000000001,10,590
Qwen/Qwen2.5-7B-Instruct,C2,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,591
Qwen/Qwen2.5-7B-Instruct,C2,1.0,0.9650000000000001,0.003250000000000002,0.03726946087158949,-0.03499999999999992,10,592
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9800000000000001,0.4025,2.78488353411482,0.3800000000000001,10,593
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.9650000000000001,0.39475,2.4048037970830283,0.3650000000000001,10,594
Qwen/Qwen2.5-7B-Instruct,C2,0.5,0.985,0.49074999999999996,3.0732341479258385,0.485,10,595
Qwen/Qwen2.5-7B-Instruct,C2,0.7,0.9650000000000001,0.30375,2.109673337187786,0.2650000000000001,10,596
Qwen/Qwen2.5-7B-Instruct,C2,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,597
Qwen/Qwen2.5-7B-Instruct,C2,0.6,0.945,0.35724999999999996,1.512537967130588,0.345,10,598
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,599
Qwen/Qwen2.5-7B-Instruct,C2,0.8,0.97,0.2045,1.4146551418961324,0.16999999999999993,10,600
Qwen/Qwen2.5-7B-Instruct,C3,1.0,0.9800000000000001,0.0025000000000000014,0.02218162265539938,-0.019999999999999907,10,701
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.985,0.19075,1.0012077143312728,0.18499999999999994,10,702
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9650000000000001,0.27475,1.5931445268403395,0.2650000000000001,10,703
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.9800000000000001,0.3725,2.2676681617887757,0.3800000000000001,10,704
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9800000000000001,0.3025,2.094208056249965,0.28000000000000014,10,705
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9800000000000001,0.2925,1.6979764763017537,0.28000000000000014,10,706
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.97,0.403,2.7949420929256137,0.37,10,707
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.975,0.26275,1.1857903833811059,0.275,10,708
Qwen/Qwen2.5-7B-Instruct,C3,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,709
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,710
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9800000000000001,0.2725,1.5769926839239203,0.28000000000000014,10,711
Qwen/Qwen2.5-7B-Instruct,C3,0.6,1.0,0.4,2.7637024117930045,0.4,10,712
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.99,0.20049999999999998,1.3924100148740874,0.18999999999999995,10,713
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.97,0.3045,2.1053306197609873,0.27,10,714
Qwen/Qwen2.5-7B-Instruct,C3,0.6,1.0,0.4,2.7637024117930045,0.4,10,715
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,716
Qwen/Qwen2.5-7B-Instruct,C3,0.9,0.985,0.10225,0.707827821114858,0.08499999999999996,10,717
Qwen/Qwen2.5-7B-Instruct,C3,0.6,1.0,0.4,2.7637024117930045,0.4,10,718
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.9949999999999999,0.40025000000000005,2.7687316911984015,0.3949999999999999,10,719
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9650000000000001,0.20475,1.419684421301529,0.16500000000000004,10,720
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9800000000000001,0.1725,0.8863172060590653,0.18000000000000005,10,721
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.97,0.3445,1.7615753529737534,0.37,10,722
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,723
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.99,0.39049999999999996,2.3775293906555865,0.39,10,724
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.985,0.27225,1.5719634045185238,0.28500000000000003,10,725
Qwen/Qwen2.5-7B-Instruct,C3,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,726
Qwen/Qwen2.5-7B-Instruct,C3,0.5,0.9949999999999999,0.5002500000000001,3.459407169063257,0.4949999999999999,10,727
Qwen/Qwen2.5-7B-Instruct,C3,0.5,1.0,0.5,3.4543778896578594,0.5,10,728
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.9949999999999999,0.40025000000000005,2.7687316911984015,0.3949999999999999,10,729
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.99,0.3005,2.0830854927389426,0.29000000000000004,10,730
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9800000000000001,0.3025,2.094208056249965,0.28000000000000014,10,731
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9650000000000001,0.24474999999999997,1.075929154514295,0.2650000000000001,10,732
Qwen/Qwen2.5-7B-Instruct,C3,0.9,0.975,0.10275000000000001,0.7178863799256513,0.07499999999999996,10,733
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,734
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9800000000000001,0.181,0.6100054137884582,0.18000000000000005,10,735
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,736
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.99,0.3005,2.0830854927389426,0.29000000000000004,10,737
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.975,0.20274999999999999,1.4085618577905066,0.17499999999999993,10,738
Qwen/Qwen2.5-7B-Instruct,C3,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,739
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9800000000000001,0.3025,2.094208056249965,0.28000000000000014,10,740
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9949999999999999,0.19024999999999997,0.9911491555204794,0.19499999999999984,10,741
Qwen/Qwen2.5-7B-Instruct,C3,0.5,0.9800000000000001,0.4725,2.958343639653631,0.4800000000000001,10,742
Qwen/Qwen2.5-7B-Instruct,C3,0.5,0.985,0.47225,2.9533143602482346,0.485,10,743
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.975,0.29274999999999995,1.7030057557071505,0.275,10,744
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,745
Qwen/Qwen2.5-7B-Instruct,C3,0.9,0.9949999999999999,0.10024999999999999,0.6967052576038355,0.09499999999999986,10,746
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9800000000000001,0.2925,1.6979764763017537,0.28000000000000014,10,747
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.985,0.20224999999999999,1.3985032989797133,0.18499999999999994,10,748
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,749
Qwen/Qwen2.5-7B-Instruct,C3,0.5,0.99,0.4805,2.6719732885722305,0.49,10,750
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,751
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,752
Qwen/Qwen2.5-7B-Instruct,C3,0.9,0.975,0.09125,0.320590795277211,0.07499999999999996,10,753
Qwen/Qwen2.5-7B-Instruct,C3,0.3,0.9949999999999999,0.69025,4.444526544844756,0.6949999999999998,10,754
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,755
Qwen/Qwen2.5-7B-Instruct,C3,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,756
Qwen/Qwen2.5-7B-Instruct,C3,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,757
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,758
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,759
Qwen/Qwen2.5-7B-Instruct,C3,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,760
Qwen/Qwen2.5-7B-Instruct,C3,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,761
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.975,0.37275,2.2726974411941727,0.375,10,762
Qwen/Qwen2.5-7B-Instruct,C3,0.9,0.9800000000000001,0.1025,0.7128571005202546,0.08000000000000007,10,763
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.985,0.40225,2.7798542547094236,0.385,10,764
Qwen/Qwen2.5-7B-Instruct,C3,1.0,0.97,0.003000000000000002,0.032240181466192785,-0.030000000000000027,10,765
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.99,0.3005,2.0830854927389426,0.29000000000000004,10,766
Qwen/Qwen2.5-7B-Instruct,C3,0.8,0.9800000000000001,0.1725,0.8863172060590653,0.18000000000000005,10,767
Qwen/Qwen2.5-7B-Instruct,C3,0.5,0.985,0.48075,2.677002567977627,0.485,10,768
Qwen/Qwen2.5-7B-Instruct,C3,0.7,0.99,0.3005,2.0830854927389426,0.29000000000000004,10,769
Qwen/Qwen2.5-7B-Instruct,C3,0.6,1.0,0.4,2.7637024117930045,0.4,10,770
Qwen/Qwen2.5-7B-Instruct,C3,0.6,0.9800000000000001,0.3725,2.2676681617887757,0.3800000000000001,10,771
